userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	1574	FOSL2	0.0285255654028928	0.670671380339183	23	3338	3121	1391	3338	2620	33	181	174	FOSL2 SK-N-SH (neuroblastoma) FOSL2	SK-N-SH (neuroblastoma)	BTO:0001620	FOSL2		ENCODE	ENCSR000BVB_SK-N-SH_FOSL2_MACS_FOSL2_MA0478.1.damo.pwm.bed	42468
1	3471	RUNX1	0.0285255654028928	0.670671380339183	23	3338	3121	1391	3338	2620	33	181	174	RUNX1 SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive) RUNX1	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	NULL	RUNX1		GTRD	EXP037836_SKH1--chronic-myelogenous-leukemia--BCR-ABL1-positive-_RUNX1_MACS_RUNX1_MA0002.2.damo.pwm.bed	22588
1	267	BACH1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	BACH1 K562 (myelogenous leukemia) BACH1	K562 (myelogenous leukemia)	NULL	BACH1	NA	ENCODE	ENCSR000EGD_K562_BACH1_MACS_BACH1_MA0591.1.damo.pwm.bed	2796
1	1298	ESR1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	vehicle for 3h	GTRD	EXP040893_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	4250
1	1386	ESR1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	ESR1 H3396 (breast carcinoma) ESR1	H3396 (breast carcinoma)	NULL	ESR1	ETOH	GEO	GSE32349_esr1_h3396-etoh_MACS_ESR1_MA0112.3.damo.pwm.bed	883
1	2088	HIF1A	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	HIF1A RCC4 (kidney cancer cell line) HIF1A	RCC4 (kidney cancer cell line)	BTO:0005691	HIF1A	Treatment: degree of hypoxia - normoxia	GTRD	EXP048723_RCC4--kidney-cancer-cell-line-_HIF1A_MACS_HIF1A_MA1106.1.damo.pwm.bed	745
1	2097	HIF1A	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	HIF1A HKC8 (kidney proximal tubule cell line) HIF1A	HKC8 (kidney proximal tubule cell line)	NULL	HIF1A	Treatment: degree of hypoxia 0.5%, duration of hypoxia 16 hours	GTRD	EXP048753_HKC8--kidney-proximal-tubule-cell-line-_HIF1A_MACS_HIF1A_MA0259.1.damo.pwm.bed	1377
1	2111	HMBOX1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	HMBOX1 HeLa (cervical adenocarcinoma) HMBOX1	HeLa (cervical adenocarcinoma)	BTO:0000567	HMBOX1	NA	GEO	GSE46237_hmbox1_hela_MACS_HMBOX1_MA0895.1.damo.pwm.bed	1801
1	2198	IRF1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	IRF1 K562 (myelogenous leukemia) IRF1	K562 (myelogenous leukemia)	NULL	IRF1	Interferon alpha treatment - 6 hours (Snyder)	ENCODE	ENCSR000EGL_K562_IRF1_MACS_IRF1_MA0050.2.damo.pwm.bed	2136
1	3148	NR3C1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	NR3C1 macrophages NR3C1	macrophages	NULL	NR3C1	Treatment: treated with 1 micromolar (1uM) TA for 4 hours; Source: Adult Human Peripheral Blood; Donor:Buffycoat 11;	GTRD	EXP057902_macrophages_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	1977
1	3390	REST	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	REST K562 (myelogenous leukemia) REST	K562 (myelogenous leukemia)	NULL	REST		ENCODE	ENCSR000ATM_K562_REST_MACS_REST_MA0138.2.damo.pwm.bed	5172
1	3410	REST	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	REST U87 (glioblastoma) REST	U87 (glioblastoma)	NULL	REST	None	GTRD	EXP010585_U87--glioblastoma-_REST_MACS_REST_MA0138.2.damo.pwm.bed	4481
1	3423	REST	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	REST K562 (myelogenous leukemia) REST	K562 (myelogenous leukemia)	NULL	REST	Treatment: None;	GTRD	EXP054063_K562--myelogenous-leukemia-_REST_MACS_REST_MA0138.2.damo.pwm.bed	5093
1	3478	RUNX1	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	RUNX1 NALM-6 (adult B acute lymphoblastic leukemia) RUNX1	NALM-6 (adult B acute lymphoblastic leukemia)	BTO:0003288	RUNX1	Tissue: Peripheral blood	GTRD	EXP048189_NALM-6--adult-B-acute-lymphoblastic-leukemia-_RUNX1_MACS_RUNX1_MA0002.2.damo.pwm.bed	3423
1	3839	TEAD4	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TEAD4 WA01 (H1, human embryonic stem cells) TEAD4	WA01 (H1, human embryonic stem cells)	NULL	TEAD4	Treatment: None Genotype: wildtype hESC	GTRD	EXP049867_WA01--H1--human-embryonic-stem-cells-_TEAD4_MACS_TEAD4_MA0809.2.damo.pwm.bed	4856
1	3965	TP53	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TP53 MCF7 (Invasive ductal breast carcinoma) TP53	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TP53	400 ng/mL neocarzinostatin for 3 h	GTRD	EXP036872_MCF7--Invasive-ductal-breast-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	2402
1	3970	TP53	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TP53 HCT-116 (colon carcinoma) TP53	HCT-116 (colon carcinoma)	BTO:0001109	TP53	Nutlin	GTRD	EXP037747_HCT-116--colon-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	8401
1	3993	TP53	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TP53 HCT-116 (colon carcinoma) TP53	HCT-116 (colon carcinoma)	BTO:0001109	TP53	Treatment: 4GY for 2hrs;	GTRD	EXP051022_HCT-116--colon-carcinoma-_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	1307
1	4030	TP63	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TP63 HaCaT (keratinocytes) TP63	HaCaT (keratinocytes)	BTO:0000552	TP63	Ad-LacZ	GTRD	EXP033936_HaCaT--keratinocytes-_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	5594
1	4036	TP63	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	TP63 surface ectoderm cells TP63	surface ectoderm cells	NULL	TP63	Treatment: Doxycycline for 2 days  Geenotype: TetO:Tp63+/-	GTRD	EXP053349_surface-ectoderm-cells_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	8660
1	4093	VDR	0.0284541865300507	0.335769077978151	1	3340	3753	3655	3753	3580	3	203	204	VDR THP-1 (acute monocytic leukemia) VDR	THP-1 (acute monocytic leukemia)	BTO:0001370	VDR	1α,25(OH)2D3	GTRD	EXP000242_THP-1--acute-monocytic-leukemia-_VDR_MACS_VDR_MA0074.1.damo.pwm.bed	1652
1	122	AR	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	Genotype: Renilla knockout; Treatment: shRenilla;	GTRD	EXP058316_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	7970
1	187	AR	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR		GEO	GSE64656_AR_lncap_MACS_AR_MA0007.3.damo.pwm.bed	10587
1	235	ASCL1	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	ASCL1 NCI-H128 (small cell lung carcinoma) ASCL1	NCI-H128 (small cell lung carcinoma)	BTO:0003025	ASCL1		GEO	GSE69394_ascl1_h128_MACS_ASCL1_MA1100.2.damo.pwm.bed	6074
1	257	ATF3	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	ATF3 HCT-116 (colon carcinoma) ATF3	HCT-116 (colon carcinoma)	BTO:0001109	ATF3	DMSO_KOATF3	GEO	GSE74355_atf3_htc116-dmso-koatf3_MACS_ATF3_MA0605.2.damo.pwm.bed	643
1	298	CDX2	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	CDX2 HUES64 (embryonic stem cells) CDX2	HUES64 (embryonic stem cells)	NULL	CDX2		GTRD	EXP036697_HUES64--embryonic-stem-cells-_CDX2_MACS_CDX2_MA0465.2.damo.pwm.bed	5046
1	1059	EGR1	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	EGR1 GM12878 (female B-cells lymphoblastoid cell line) EGR1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	EGR1		ENCODE	ENCSR000BRG_GM12878_EGR1_MACS_EGR1_MA0162.4.damo.pwm.bed	1686
1	1104	ELK1	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	ELK1 WA01 (H1, human embryonic stem cells) ELK1	WA01 (H1, human embryonic stem cells)	NULL	ELK1		Array Express	ERP002417_elk1_esc-h1_MACS_ELK1_MA0028.2.damo.pwm.bed	677
1	1425	ESR1	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2	GEO	GSE68356_ESR1_mcf7-e2_MACS_ESR1_MA0112.3.damo.pwm.bed	11742
1	2207	IRF3	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	IRF3 HepG2 (hepatoblastoma) IRF3	HepG2 (hepatoblastoma)	BTO:0000599	IRF3	NA	ENCODE	ENCSR000EEJ_HepG2_IRF3_MACS_IRF3_MA1418.1.damo.pwm.bed	419
1	3009	NFIB	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	NFIB MCF7 (Invasive ductal breast carcinoma) NFIB	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	NFIB	NA	GTRD	EXP039948_MCF7--Invasive-ductal-breast-carcinoma-_NFIB_MACS_NFIB_MA1643.1.damo.pwm.bed	12566
1	3077	NR2F2	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	NR2F2 VA13 (transformed lung fibroblasts) NR2F2	VA13 (transformed lung fibroblasts)	NULL	NR2F2		GEO	GSE46237_nr2f2_wi38va13_MACS_NR2F2_MA1111.1.damo.pwm.bed	3581
1	3135	NR3C1	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	NR3C1 MCF10A (breast epithelial cells) NR3C1	MCF10A (breast epithelial cells)	BTO:0001939	NR3C1	Treatment: EGF + DEX 60 min;	GTRD	EXP047633_MCF10A--breast-epithelial-cells-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	4295
1	3813	TCF7L2	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	TCF7L2 MCF7 (Invasive ductal breast carcinoma) TCF7L2	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TCF7L2		ENCODE	ENCSR000EWT_MCF-7_TCF7L2_MACS_TCF7L2_MA0523.1.damo.pwm.bed	7575
1	4009	TP53	0.0283995987236912	0.400818576750854	2	3359	3714	3462	3714	3510	5	202	202	TP53 IMR90 (lung fibroblasts) TP53	IMR90 (lung fibroblasts)	NULL	TP53		GEO	GSE31558_tp53_imr90_MACS_TP53_MA0106.3.damo.pwm.bed	620
1	2329	JUN	0.0281933732898613	0.645850243158513	18	3373	3216	1785	3373	2790	27	186	180	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN	100nM dexamethasone (CHEBI:41879) for 10 minute	GTRD	EXP040248_A549--lung-carcinoma-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	22511
1	3168	NRF1	0.0281933732898613	0.645850243158513	18	3373	3216	1785	3373	2790	27	186	180	NRF1 WA01 (H1, human embryonic stem cells) NRF1	WA01 (H1, human embryonic stem cells)	NULL	NRF1		ENCODE	ENCSR000ECC_H1-hESC_NRF1_MACS_NRF1_MA0506.1.damo.pwm.bed	4041
1	496	CTCF	0.0281308481110327	0.705629568983174	35	3375	2998	691	3375	2350	47	169	160	CTCF CTCF	NA	NA	CTCF	NA	NA	ENCSR000DPS_fibroblast_of_gingiva_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	45205
1	2888	MYC	0.0273927642215072	0.717087453582392	42	3376	2961	454	3376	2260	55	162	152	MYC MCF10A (breast epithelial cells) MYC	MCF10A (breast epithelial cells)	BTO:0001939	MYC	Characteristic: pBABE-hygro-MYC, pMN-IRES-GFP-PI3KH1047R, pLKO-tetON-puro-shG9a 1;	GTRD	EXP047489_MCF10A--breast-epithelial-cells-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	12500
1	2289	JUN	0.0272131772728463	0.700614091555081	34	3377	3014	729	3377	2370	46	170	161	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	IL1b, 4h	GTRD	EXP038043_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	44588
1	2690	MAX	0.0270168853258032	0.728776275502878	51	3378	2911	261	3378	2180	65	153	142	MAX A549 (lung carcinoma) MAX	A549 (lung carcinoma)	BTO:0000018	MAX		ENCODE	ENCSR000BTJ_A549_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	23200
1	2870	MYC	0.0266726296583967	0.713274205224108	41	3379	2982	476	3379	2280	54	163	153	MYC P493-6 (B-cell lymphoma) MYC	P493-6 (B-cell lymphoma)	BTO:0003291	MYC	0.2 µg/mL Tetracycline (Myc transgene repressed) for 72h and then released in fresh medium without Tetracycline for 24h	GTRD	EXP038952_P493-6--B-cell-lymphoma-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	21637
1	1413	ESR1	0.0265791876155978	0.576871616771768	10	3380	3420	2442	3420	3080	17	194	190	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2	GEO	GSE60270_esr1_mcf7-e2_MACS_ESR1_MA0112.3.damo.pwm.bed	26490
1	2350	JUN	0.0265791876155978	0.576871616771768	10	3380	3420	2442	3420	3080	17	194	190	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN	100nM dexamethasone (CHEBI:41879) for 5 minute	GTRD	EXP040322_A549--lung-carcinoma-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	17349
1	3762	T	0.0265791876155978	0.576871616771768	10	3380	3420	2442	3420	3080	17	194	190	T H9 T	H9	NULL	T	MESODERM	GEO	GSE60606_t_hes-mesoderm_MACS_T_MA0009.2.damo.pwm.bed	18454
1	1517	FOS	0.0265605031443034	0.679057500503069	27	3383	3085	1135	3383	2530	38	177	169	FOS FOS	NA	NA	FOS	NA	NA	ENCSR000DOP_MCF_10A_FOS_MACS_FOS_MA0476.1.damo.pwm.bed	78030
1	2806	MYC	0.0265605031443034	0.679057500503069	27	3383	3085	1135	3383	2530	38	177	169	MYC GM12878 (female B-cells lymphoblastoid cell line) MYC	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MYC	NULL	GTRD	EXP000990_GM12878--female-B-cells-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	7953
1	52	AR	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	treated for 24 hours with 2μg/mL aphidicolin +3 hour 10nm DHT	GTRD	EXP036468_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	29688
1	2380	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	6534
1	2381	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	6611
1	2383	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	6375
1	2385	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	6447
1	2386	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	6340
1	2387	JUN	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	JUN HUVEC-C (HUVEC, umbilical vein endothelial cells) JUN	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	JUN	Treatment: agent VEGF, timepoint 0 Passage: P3-6	GTRD	EXP048209_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_JUN_MACS_JUN_MA1132.1.damo.pwm.bed	6727
1	3325	RBPJ	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	RBPJ LAL-B (All-B patient-derived cell line) RBPJ	LAL-B (All-B patient-derived cell line)	NULL	RBPJ	Treatment: none;	GTRD	EXP055428_LAL-B--All-B-patient-derived-cell-line-_RBPJ_MACS_RBPJ_MA1116.1.damo.pwm.bed	3904
1	3550	RXRA	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	RXRA MCF7 (Invasive ductal breast carcinoma) RXRA	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	RXRA	Treatment: none;	GTRD	EXP054366_MCF7--Invasive-ductal-breast-carcinoma-_RXRA_MACS_RXRA_MA0065.2.damo.pwm.bed	35077
1	3613	SOX2	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	SOX2 TT (hereditary thyroid gland medullary carcinoma) SOX2	TT (hereditary thyroid gland medullary carcinoma)	BTO:0003074	SOX2		GEO	GSE46837_sox2_tt_MACS_SOX2_MA0143.4.damo.pwm.bed	7333
1	3817	TCF7L2	0.0265031191481295	0.495797078158659	5	3385	3613	3053	3613	3350	10	199	197	TCF7L2 HUES64 (embryonic stem cells) TCF7L2	HUES64 (embryonic stem cells)	NULL	TCF7L2		GTRD	EXP036766_HUES64--embryonic-stem-cells-_TCF7L2_MACS_TCF7L2_MA0523.1.damo.pwm.bed	11846
1	2855	MYC	0.0264722321243001	0.726022134770061	50	3396	2926	275	3396	2200	64	154	143	MYC LNCaP (prostate carcinoma) MYC	LNCaP (prostate carcinoma)	BTO:0001321	MYC	R1881	GTRD	EXP037068_LNCaP--prostate-carcinoma-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	20682
1	1146	ERG	0.026282400766362	0.695359010180578	33	3397	3039	778	3397	2400	45	171	162	ERG Jurkat (T-cells) ERG	Jurkat (T-cells)	BTO:0000661	ERG		GEO	GSE49091_erg_jurkat_MACS_ERG_MA0474.2.damo.pwm.bed	37494
1	2339	JUN	0.0259149061444132	0.603580780197213	13	3398	3354	2153	3398	2970	21	191	186	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN	100nM dexamethasone (CHEBI:41879) for 15 minute	GTRD	EXP040263_A549--lung-carcinoma-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	14014
1	2455	JUN	0.0259149061444132	0.603580780197213	13	3398	3354	2153	3398	2970	21	191	186	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: control (scrambled shRNA);	GTRD	EXP058211_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	10762
1	2515	JUNB	0.0259149061444132	0.603580780197213	13	3398	3354	2153	3398	2970	21	191	186	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1132.1.damo.pwm.bed	23241
1	3769	TAL1	0.0259149061444132	0.603580780197213	13	3398	3354	2153	3398	2970	21	191	186	TAL1 MOLT3 (adult T acute lymphoblastic leukemia) TAL1	MOLT3 (adult T acute lymphoblastic leukemia)	NULL	TAL1	NA	GEO	GSE59657_tal1_molt3_MACS_TAL1_MA0091.1.damo.pwm.bed	26905
1	1534	FOS	0.0255575671525365	0.652188872816125	21	3402	3205	1535	3402	2710	31	183	176	FOS HUVEC-C (HUVEC, umbilical vein endothelial cells) FOS	HUVEC-C (HUVEC, umbilical vein endothelial cells)	BTO:0001949	FOS	NULL	GTRD	EXP000672_HUVEC-C--HUVEC--umbilical-vein-endothelial-cells-_FOS_MACS_FOS_MA0099.3.damo.pwm.bed	45945
1	2808	MYC	0.0255575671525365	0.652188872816125	21	3402	3205	1535	3402	2710	31	183	176	MYC HeLa S3 (cervical adenocarcinoma) MYC	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	MYC	NULL	GTRD	EXP000991_HeLa-S3--cervical-adenocarcinoma-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	7115
1	4067	TWIST1	0.0255575671525365	0.652188872816125	21	3402	3205	1535	3402	2710	31	183	176	TWIST1 SHEP-21N TWIST1	SHEP-21N	NA	TWIST1		GEO	GSE80151_twist1_shep21_MACS_TWIST1_MA1123.2.damo.pwm.bed	19284
1	2293	JUN	0.0254693253070161	0.531063647890932	7	3405	3498	2812	3498	3240	13	197	194	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	oxpapc, 4h	GTRD	EXP038044_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	8998
1	2294	JUN	0.0254693253070161	0.531063647890932	7	3405	3498	2812	3498	3240	13	197	194	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	oxpapc, 4h	GTRD	EXP038044_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	8935
1	2299	JUN	0.0254693253070161	0.531063647890932	7	3405	3498	2812	3498	3240	13	197	194	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	oxpapc, 4h	GTRD	EXP038044_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	8665
1	1558	FOS	0.0253711159574168	0.671776407547915	26	3408	3118	1204	3408	2580	37	178	170	FOS MCF10A-ER-Src FOS	MCF10A-ER-Src	NULL	FOS	Genotype: transformed	GTRD	EXP048568_MCF10A-ER-Src_FOS_MACS_FOS_MA0099.3.damo.pwm.bed	86734
1	2805	MYC	0.0253711159574168	0.671776407547915	26	3408	3118	1204	3408	2580	37	178	170	MYC GM12878 (female B-cells lymphoblastoid cell line) MYC	GM12878 (female B-cells lymphoblastoid cell line)	NULL	MYC	NULL	GTRD	EXP000990_GM12878--female-B-cells-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	7610
1	1031	E2F1	0.0253552020669215	0.72018824642469	48	3410	2948	317	3410	2220	62	156	145	E2F1 mesenchymal E2F1	mesenchymal	NA	E2F1		GEO	GSE77260_e2f1_mesenchymal_MACS_E2F1_MA0024.3.damo.pwm.bed	12859
1	49	AR	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	siControl	GTRD	EXP036106_LNCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	11234
1	1001	DUX4	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	DUX4 myoblasts DUX4	myoblasts	NULL	DUX4	myoblasts transduced with lentivirus carrying DUX4	GTRD	EXP000278_myoblasts_DUX4_MACS_DUX4_MA0468.1.damo.pwm.bed	36449
1	1875	GABPA	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	GABPA MCF7 (Invasive ductal breast carcinoma) GABPA	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	GABPA		ENCODE	ENCSR038RXU_MCF-7_GABPA_MACS_GABPA_MA0062.3.damo.pwm.bed	1288
1	2725	MEF2A	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	MEF2A SK-N-SH (neuroblastoma) MEF2A	SK-N-SH (neuroblastoma)	BTO:0001620	MEF2A	NA	ENCODE	ENCSR000BVC_SK-N-SH_MEF2A_MACS_MEF2A_MA0052.4.damo.pwm.bed	9469
1	3128	NR3C1	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	NR3C1 MCF10A (breast epithelial cells) NR3C1	MCF10A (breast epithelial cells)	BTO:0001939	NR3C1	Treatment: dexamethasone (DEX) 20 min;	GTRD	EXP047626_MCF10A--breast-epithelial-cells-_NR3C1_MACS_NR3C1_MA0113.3.damo.pwm.bed	9131
1	3371	RELA	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	RELA HeLa-B2 RELA	HeLa-B2	NA	RELA	GRKD_TA_TNFA	GEO	GSE24518_rela_helab2-grkd-ta-tnfa_MACS_RELA_MA0107.1.damo.pwm.bed	3979
